124 11 3936 340 189 180
124 11 3936 341 189 180
124 11 3936 342 189 180
124 11 3936 343 189 180
124 11 3936 344 189 180
124 11 3936 345 175 194
124 11 3936 345 189 180
124 11 3936 350 189 180
124 11 3936 360 189 180
124 11 3936 362 175 194
124 11 3936 362 189 180
124 11 3937 361 153 178
124 11 3939 352 151 144
124 11 3942 326 69 37
124 11 3948 306 125 457
124 11 3956 304 0 314
123 123 3900 3909 279 279
123 123 3914 3888 345 361
123 123 3915 3890 353 353
123 123 3916 3886 345 361
123 123 3916 3901 345 361
123 123 3917 3883 353 353
123 123 3947 3881 114 458
123 123 3956 3881 0 500
123 123 3956 3886 0 447
123 123 3956 3905 0 250
124 5 3905 219 366 0
124 5 3906 220 392 0
124 5 3907 220 392 0
124 5 3908 219 471 0
124 5 3913 225 494 -74
124 5 3920 214 428 -129
124 5 3932 207 228 -219
124 5 3932 213 226 -217
124 5 3933 207 216 -227
124 5 3933 208 216 -227
124 5 3933 209 216 -227
124 5 3933 210 216 -227
124 5 3933 211 216 -227
124 5 3933 213 226 -217
124 5 3933 216 392 -210
124 5 3934 205 209 -201
124 5 3934 211 207 -199
124 5 3935 205 193 -213
124 5 3935 205 194 -216
124 5 3935 206 193 -213
124 5 3935 207 193 -213
124 5 3935 208 193 -213
124 5 3935 209 193 -213
124 5 3935 210 193 -213
124 5 3935 211 193 -213
124 5 3936 203 189 -181
124 5 3936 208 175 -194
124 5 3936 209 175 -194
124 5 3937 204 153 -178
124 5 3948 229 142 -283
124 5 3957 204 72 108
124 7 3916 228 361 -345
124 7 3931 296 300 -332
124 7 3933 219 261 0
124 7 3933 220 261 0
124 7 3933 220 287 -21
124 7 3933 224 261 0
124 7 3933 225 261 0
124 7 3933 226 261 0
124 7 3933 228 261 0
124 7 3934 220 282 -21
124 7 3937 219 180 -27
124 7 3938 201 335 -371
124 7 3938 219 157 0
124 7 3939 219 130 0
124 7 3939 219 157 0
124 7 3939 230 130 0
124 7 3940 219 130 0
124 7 3940 220 104 0
124 7 3940 225 104 0
124 7 3940 226 104 0
124 7 3944 199 361 -345
124 7 3955 266 -62 -115
124 7 3956 293 0 -157
125 8 3942 290 371 -335
125 8 3946 292 277 -416
125 8 3948 290 236 -441
125 8 3955 269 412 82
125 8 3955 284 85 -492
123 13 3913 384 189 180
123 13 3915 362 353 353
123 13 3917 363 353 353
123 13 3927 353 326 378
123 13 3938 347 224 447
123 13 3950 384 110 268
123 13 3954 402 285 273
123 13 3956 380 0 369
124 12 3905 407 498 -48
124 12 3912 377 345 361
124 12 3913 373 345 361
124 12 3914 377 335 371
124 12 3928 384 287 -43
124 12 3935 382 189 180
124 12 3936 374 189 180
124 12 3936 380 189 180
124 12 3936 382 189 180
124 12 3940 387 113 108
124 12 3942 385 113 108
124 12 3949 317 121 484
125 6 3946 216 451 -212
125 6 3956 198 78 237
125 6 3956 200 256 57
125 6 3956 202 113 294
2 10 72 417 -345 -361
2 10 126 300 -339 -292
2 10 150 334 -182 -409
2 10 160 313 -189 180
2 10 160 314 -189 180
2 10 160 315 -189 180
2 10 160 316 -189 180
2 10 160 317 -189 180
